2500 70.593292 7.930028 62.663261 0.000000 0.000000 0.000000 0.000000
3000 75.953339 11.747689 64.205650 0.000000 0.000000 0.000000 0.000000
3500 68.466293 8.704259 59.762035 0.000000 0.000000 0.000000 0.000000
4000 52.497715 10.700500 49.903801 -3.738217 -4.368371 0.000000 0.000000
4500 72.093781 13.154119 58.939663 0.000000 0.000000 0.000000 0.000000
5000 71.671883 8.441592 63.230293 0.000000 0.000000 0.000000 0.000000
500 74.784447 7.800042 66.984406 0.000000 0.000000 0.000000 0.000000
1000 55.504753 9.787355 45.717396 0.000000 0.000000 0.000000 0.000000
1500 74.458443 8.738867 65.719574 0.000000 0.000000 0.000000 0.000000
2000 60.332169 7.255978 53.076191 0.000000 0.000000 0.000000 0.000000
2500 77.669418 11.609615 66.059807 0.000000 0.000000 0.000000 0.000000
3000 67.661903 7.749482 59.912422 0.000000 0.000000 0.000000 0.000000
3500 58.453011 5.679474 52.773537 0.000000 0.000000 0.000000 0.000000
4000 66.120064 7.593242 58.526825 0.000000 0.000000 0.000000 0.000000
4500 73.153412 11.718823 61.434589 0.000000 0.000000 0.000000 0.000000
5000 73.860138 7.928185 65.931953 0.000000 0.000000 0.000000 0.000000
500 68.495995 8.376943 60.119049 0.000000 0.000000 0.000000 0.000000
1000 59.361374 8.771049 50.590324 0.000000 0.000000 0.000000 0.000000
1500 57.961391 8.532608 49.428783 0.000000 0.000000 0.000000 0.000000
2000 59.740353 10.262649 49.477703 0.000000 0.000000 0.000000 0.000000
2500 69.695145 7.879770 61.815376 0.000000 0.000000 0.000000 0.000000
3000 64.786705 6.953442 57.908249 -0.074986 0.000000 0.000000 0.000000
3500 67.491341 10.494756 56.996586 0.000000 0.000000 0.000000 0.000000
4000 70.058701 6.979383 63.079319 0.000000 0.000000 0.000000 0.000000
4500 75.876160 10.957579 64.918579 0.000000 0.000000 0.000000 0.000000
5000 67.007324 8.965493 58.597061 -0.555227 0.000000 0.000000 0.000000
500 68.832977 6.806705 62.026272 0.000000 0.000000 0.000000 0.000000
1000 61.605206 11.397984 54.898361 -1.600850 -3.090284 0.000000 0.000000
1500 65.213608 14.098481 51.115124 0.000000 0.000000 0.000000 0.000000
2000 73.224678 6.742631 66.482048 0.000000 0.000000 0.000000 0.000000
2500 76.351952 10.481361 65.870590 0.000000 0.000000 0.000000 0.000000
3000 59.005058 8.463488 50.541573 0.000000 0.000000 0.000000 0.000000
3500 60.867725 9.709357 51.999275 -0.840906 0.000000 0.000000 0.000000
4000 68.927170 7.952559 60.974613 0.000000 0.000000 0.000000 0.000000
4500 68.352234 8.175202 60.177029 0.000000 0.000000 0.000000 0.000000
5000 69.286247 7.362009 61.924236 0.000000 0.000000 0.000000 0.000000
500 68.961914 9.128223 59.833691 0.000000 0.000000 0.000000 0.000000
1000 64.136009 10.734973 53.401039 0.000000 0.000000 0.000000 0.000000
1500 64.331192 10.101090 54.230099 0.000000 0.000000 0.000000 0.000000
2000 64.108368 11.660818 52.447548 0.000000 0.000000 0.000000 0.000000
2500 62.049503 9.604941 52.444561 0.000000 0.000000 0.000000 0.000000
3000 70.855042 9.337056 61.517986 0.000000 0.000000 0.000000 0.000000
3500 73.896843 8.299398 65.597443 0.000000 0.000000 0.000000 0.000000
4000 62.000210 9.684772 52.315437 0.000000 0.000000 0.000000 0.000000
4500 76.346863 8.026078 68.320786 0.000000 0.000000 0.000000 0.000000
5000 60.248947 4.647448 55.601498 0.000000 0.000000 0.000000 0.000000
500 62.534145 9.568963 52.965183 0.000000 0.000000 0.000000 0.000000
1000 61.677094 7.560900 54.116192 0.000000 0.000000 0.000000 0.000000
1500 66.251900 8.804069 57.447830 0.000000 0.000000 0.000000 0.000000
2000 68.011421 10.551517 57.459908 0.000000 0.000000 0.000000 0.000000
2500 61.894207 11.864936 50.029270 0.000000 0.000000 0.000000 0.000000
3000 72.885193 12.559593 60.325600 0.000000 0.000000 0.000000 0.000000
3500 63.601215 10.650723 52.950493 0.000000 0.000000 0.000000 0.000000
4000 64.123245 12.808962 51.314285 0.000000 0.000000 0.000000 0.000000
4500 65.045891 8.230002 56.815887 0.000000 0.000000 0.000000 0.000000
5000 87.369980 7.049286 80.320694 0.000000 0.000000 0.000000 0.000000
500 59.923660 10.770807 49.152851 0.000000 0.000000 0.000000 0.000000
1000 59.026810 9.726959 49.299850 0.000000 0.000000 0.000000 0.000000
1500 64.822716 7.901896 56.920822 0.000000 0.000000 0.000000 0.000000
2000 58.233932 8.360397 49.873535 0.000000 0.000000 0.000000 0.000000
2500 57.476948 11.255397 46.221550 0.000000 0.000000 0.000000 0.000000
3000 63.410713 8.072809 55.337902 0.000000 0.000000 0.000000 0.000000
3500 65.569672 8.315819 57.253857 0.000000 0.000000 0.000000 0.000000
4000 63.562130 6.768769 56.793362 0.000000 0.000000 0.000000 0.000000
4500 66.879959 9.125316 57.754642 0.000000 0.000000 0.000000 0.000000
5000 68.952507 11.783673 57.168835 0.000000 0.000000 0.000000 0.000000
500 64.909729 9.670519 55.239208 0.000000 0.000000 0.000000 0.000000
1000 83.597015 9.743567 73.853447 0.000000 0.000000 0.000000 0.000000
1500 68.185158 8.648046 59.537109 0.000000 0.000000 0.000000 0.000000
2000 59.193806 9.928917 49.264889 0.000000 0.000000 0.000000 0.000000
2500 53.452896 6.485981 46.966915 0.000000 0.000000 0.000000 0.000000
3000 49.640545 9.514453 40.126091 0.000000 0.000000 0.000000 0.000000
3500 66.413574 11.276411 55.137161 0.000000 0.000000 0.000000 0.000000
4000 80.235603 7.882341 72.353264 0.000000 0.000000 0.000000 0.000000
4500 65.176033 6.654065 58.521969 0.000000 0.000000 0.000000 0.000000
5000 53.055721 9.957796 44.362404 -1.264479 0.000000 0.000000 0.000000
500 79.989655 9.269483 70.720169 0.000000 0.000000 0.000000 0.000000
1000 67.940979 7.653133 60.287846 0.000000 0.000000 0.000000 0.000000
1500 77.449326 9.875100 67.574226 0.000000 0.000000 0.000000 0.000000
2000 60.306900 7.969616 52.337284 0.000000 0.000000 0.000000 0.000000
2500 67.190651 10.277547 56.913105 0.000000 0.000000 0.000000 0.000000
3000 59.405376 8.682679 50.722698 0.000000 0.000000 0.000000 0.000000
3500 70.792557 8.023679 62.768879 0.000000 0.000000 0.000000 0.000000
4000 59.673157 6.147844 53.525311 0.000000 0.000000 0.000000 0.000000
4500 68.856583 5.714251 63.142334 0.000000 0.000000 0.000000 0.000000
5000 69.145622 11.660564 57.485058 0.000000 0.000000 0.000000 0.000000
500 70.031578 9.952589 60.078987 0.000000 0.000000 0.000000 0.000000
1000 57.490391 6.818429 50.671963 0.000000 0.000000 0.000000 0.000000
1500 65.019722 7.019414 58.000305 0.000000 0.000000 0.000000 0.000000
2000 61.845974 9.045402 52.800571 0.000000 0.000000 0.000000 0.000000
2500 67.408699 8.397551 59.011150 0.000000 0.000000 0.000000 0.000000
3000 59.797699 7.122808 52.674892 0.000000 0.000000 0.000000 0.000000
3500 64.094208 11.896058 52.198147 0.000000 0.000000 0.000000 0.000000
4000 67.452011 9.222734 58.229279 0.000000 0.000000 0.000000 0.000000
4500 77.642380 6.093708 71.548676 0.000000 0.000000 0.000000 0.000000
5000 75.778664 8.330717 67.447945 0.000000 0.000000 0.000000 0.000000
500 65.310112 8.334864 56.975250 0.000000 0.000000 0.000000 0.000000
1000 61.226799 7.285013 53.941784 0.000000 0.000000 0.000000 0.000000
1500 69.063400 10.028543 59.034859 0.000000 0.000000 0.000000 0.000000
2000 74.782883 9.099950 65.682930 0.000000 0.000000 0.000000 0.000000
2500 66.927261 5.338108 61.589157 0.000000 0.000000 0.000000 0.000000
3000 68.015396 7.400234 60.615166 0.000000 0.000000 0.000000 0.000000
3500 63.279663 9.717382 53.562279 0.000000 0.000000 0.000000 0.000000
4000 67.190605 9.865715 57.410938 -0.086048 0.000000 0.000000 0.000000
4500 70.916122 10.177011 60.739113 0.000000 0.000000 0.000000 0.000000
5000 56.493378 9.451301 47.042076 0.000000 0.000000 0.000000 0.000000
