500 28.749487 7.598415 40.241352 -4.431554 -14.658728 0.000000 0.000000
1000 28.565863 5.818041 42.768963 -4.147862 -15.873281 0.000000 0.000000
1500 37.151299 8.677012 43.633732 -4.258017 -10.901426 0.000000 0.000000
2000 38.181557 6.786833 45.042046 -2.481885 -11.165442 0.000000 0.000000
2500 30.315674 6.405362 46.571842 -7.506361 -15.155168 0.000000 0.000000
3000 45.241310 8.002897 47.760513 -1.649135 -8.872969 0.000000 0.000000
3500 45.278240 10.019317 53.522442 -4.122994 -14.140526 0.000000 0.000000
4000 33.803932 8.806217 44.628880 -3.935529 -15.695637 0.000000 0.000000
4500 36.408176 6.907124 43.531879 -3.061262 -10.969566 0.000000 0.000000
5000 38.817009 6.613270 46.845234 -3.897366 -10.744130 0.000000 0.000000
500 29.241486 10.444284 38.778809 -4.878706 -15.102901 0.000000 0.000000
1000 27.376699 9.243113 37.490574 -4.866748 -14.490240 0.000000 0.000000
1500 25.378315 12.181837 32.383198 -4.673959 -14.512760 0.000000 0.000000
2000 21.111019 8.763078 34.696342 -6.192108 -16.156292 0.000000 0.000000
2500 29.699137 10.831737 39.598488 -4.358734 -16.372355 0.000000 0.000000
3000 28.216105 8.876081 39.421341 -4.073415 -16.007902 0.000000 0.000000
3500 22.085526 9.820646 35.529354 -7.036914 -16.227558 0.000000 0.000000
4000 24.714361 7.767141 37.440407 -6.908825 -13.584364 0.000000 0.000000
4500 32.471661 7.724660 42.850094 -3.956486 -14.146606 0.000000 0.000000
5000 28.932878 11.153798 35.929623 -3.964765 -14.185778 0.000000 0.000000
500 27.647371 12.912010 32.866806 -5.472424 -12.659021 0.000000 0.000000
1000 30.936417 9.324334 40.508598 -7.475882 -11.420632 0.000000 0.000000
1500 25.050663 7.892539 38.311176 -5.544756 -15.608294 0.000000 0.000000
2000 23.100943 10.163205 33.213913 -4.425559 -15.850615 0.000000 0.000000
2500 31.117954 10.396463 34.587269 -3.662468 -10.203312 0.000000 0.000000
3000 24.050869 7.035016 41.962696 -9.388469 -15.558372 0.000000 0.000000
3500 37.141556 10.393979 41.269066 -4.601665 -9.919823 0.000000 0.000000
4000 23.598125 10.321346 36.357643 -6.778756 -16.302109 0.000000 0.000000
4500 19.574675 7.096908 35.048298 -6.892757 -15.677774 0.000000 0.000000
5000 19.285912 8.547330 33.363594 -7.093044 -15.531967 0.000000 0.000000
500 27.493931 9.691018 37.241642 -5.121954 -14.316772 0.000000 0.000000
1000 27.573772 7.893023 37.034500 -6.186063 -11.167690 0.000000 0.000000
1500 24.174273 7.468900 37.788609 -7.133911 -13.949324 0.000000 0.000000
2000 22.394958 8.879623 34.726963 -6.049287 -15.162342 0.000000 0.000000
2500 27.126572 8.426420 41.880333 -7.626629 -15.553555 0.000000 0.000000
3000 29.379339 5.652483 46.300976 -6.667517 -15.906603 0.000000 0.000000
3500 19.170198 8.547980 33.083492 -7.741420 -14.719854 0.000000 0.000000
4000 24.449587 8.067319 38.721161 -5.889510 -16.449381 0.000000 0.000000
4500 24.075218 6.974456 38.952507 -6.371141 -15.480606 0.000000 0.000000
5000 18.724911 7.660698 35.563393 -8.776029 -15.723152 0.000000 0.000000
500 32.381298 9.084646 45.426781 -8.633313 -13.496819 0.000000 0.000000
1000 32.637558 9.454893 43.687721 -4.610364 -15.894694 0.000000 0.000000
1500 31.181799 10.579899 42.619858 -6.380765 -15.637194 0.000000 0.000000
2000 33.167828 5.926164 43.692062 -4.889467 -11.560932 0.000000 0.000000
2500 30.985100 10.993137 42.211998 -6.485112 -15.734925 0.000000 0.000000
3000 23.249683 7.777205 37.971321 -7.560244 -14.938603 0.000000 0.000000
3500 26.261627 8.867456 40.853096 -7.761157 -15.697765 0.000000 0.000000
4000 25.517855 8.501127 40.260765 -6.701586 -16.542452 0.000000 0.000000
4500 31.154140 7.234295 45.949596 -6.579100 -15.450650 0.000000 0.000000
5000 32.235580 10.063492 39.680462 -6.085556 -11.422819 0.000000 0.000000
500 24.430573 9.030336 37.021580 -6.480079 -15.141266 0.000000 0.000000
1000 24.258621 7.367012 39.991520 -7.002104 -16.097809 0.000000 0.000000
1500 35.473160 9.023262 43.915676 -6.415481 -11.050295 0.000000 0.000000
2000 28.562298 6.843390 42.020279 -4.473938 -15.827435 0.000000 0.000000
2500 22.764877 8.382936 39.088737 -8.479193 -16.227600 0.000000 0.000000
3000 31.717213 9.478198 41.055134 -4.341474 -14.474648 0.000000 0.000000
3500 32.604881 7.321318 40.406029 -5.240788 -9.881681 0.000000 0.000000
4000 24.693398 7.825627 38.835197 -7.083324 -14.884102 0.000000 0.000000
4500 30.100166 9.140193 38.147865 -6.245280 -10.942611 0.000000 0.000000
5000 22.180662 6.795635 35.364372 -4.667202 -15.312143 0.000000 0.000000
500 57.625904 8.423862 55.840015 -0.829170 -5.808804 0.000000 0.000000
1000 59.127388 8.771290 52.026527 -1.670427 0.000000 0.000000 0.000000
1500 50.059422 9.997997 40.061424 0.000000 0.000000 0.000000 0.000000
2000 52.895645 7.077414 49.932484 -1.546371 -2.567879 0.000000 0.000000
2500 61.584835 9.269141 52.315693 0.000000 0.000000 0.000000 0.000000
3000 57.790955 10.002851 47.844166 -0.056060 0.000000 0.000000 0.000000
3500 39.955856 6.912710 42.191826 -3.218884 -5.929800 0.000000 0.000000
4000 40.558140 8.832314 43.697731 -3.401407 -8.570498 0.000000 0.000000
4500 38.861198 7.538156 44.453106 -3.707259 -9.422800 0.000000 0.000000
5000 65.352394 8.923388 59.364693 -2.935685 0.000000 0.000000 0.000000
500 55.112286 9.472995 45.639290 0.000000 0.000000 0.000000 0.000000
1000 55.610939 8.360534 47.250404 0.000000 0.000000 0.000000 0.000000
1500 63.110481 9.009795 54.100685 0.000000 0.000000 0.000000 0.000000
2000 54.722996 7.357184 47.365810 0.000000 0.000000 0.000000 0.000000
2500 30.028910 12.776872 39.445255 -9.221457 -12.971762 0.000000 0.000000
3000 33.225060 6.297503 46.701939 -7.466115 -12.308271 0.000000 0.000000
3500 38.907051 7.445055 48.768986 -7.491287 -9.815701 0.000000 0.000000
4000 37.433411 7.223974 47.533215 -3.827533 -13.496243 0.000000 0.000000
4500 47.208378 10.369503 53.569984 -5.672918 -11.058193 0.000000 0.000000
5000 31.219524 11.646243 39.848904 -4.267295 -16.008327 0.000000 0.000000
500 31.215393 5.899297 43.263077 -6.279257 -11.667726 0.000000 0.000000
1000 41.966869 9.567559 42.188919 -4.429319 -5.360286 0.000000 0.000000
1500 24.794046 5.090193 43.275654 -7.812909 -15.758890 0.000000 0.000000
2000 30.222847 6.772916 38.686951 -3.441186 -11.795834 0.000000 0.000000
2500 19.618279 7.894280 35.245041 -9.330007 -14.191036 0.000000 0.000000
3000 25.759352 7.257613 37.390774 -5.952617 -12.936419 0.000000 0.000000
3500 32.440750 8.278693 38.805561 -4.306919 -10.336586 0.000000 0.000000
4000 33.891235 10.895924 45.919006 -7.519679 -15.404015 0.000000 0.000000
4500 19.716965 10.725023 32.772720 -9.699932 -14.080845 0.000000 0.000000
5000 19.302788 8.526573 33.297726 -7.262670 -15.258842 0.000000 0.000000
500 67.090141 7.821460 59.268684 0.000000 0.000000 0.000000 0.000000
1000 55.197823 7.986702 47.211121 0.000000 0.000000 0.000000 0.000000
1500 69.902206 8.589894 61.312313 0.000000 0.000000 0.000000 0.000000
2000 52.888538 7.797707 45.090832 0.000000 0.000000 0.000000 0.000000
2500 60.007992 7.082487 52.925507 0.000000 0.000000 0.000000 0.000000
3000 48.441910 10.007502 38.434406 0.000000 0.000000 0.000000 0.000000
3500 48.826637 9.848558 38.978081 0.000000 0.000000 0.000000 0.000000
4000 62.534683 11.476431 51.088253 -0.030000 0.000000 0.000000 0.000000
4500 63.238384 9.540531 53.697853 0.000000 0.000000 0.000000 0.000000
5000 61.800999 13.593903 48.207096 0.000000 0.000000 0.000000 0.000000
500 39.080227 7.561697 46.364365 -4.202364 -10.643475 0.000000 0.000000
1000 32.034370 7.113918 42.737644 -6.478843 -11.338346 0.000000 0.000000
1500 33.543289 11.740780 42.799717 -5.979926 -15.017281 0.000000 0.000000
2000 36.396278 5.821252 52.216057 -6.969030 -14.671997 0.000000 0.000000
2500 27.314228 9.548376 40.371403 -6.631243 -15.974308 0.000000 0.000000
3000 32.709789 6.595448 47.845421 -7.251121 -14.479958 0.000000 0.000000
3500 37.349968 8.840758 44.034306 -4.708302 -10.816795 0.000000 0.000000
4000 31.424461 7.362073 46.348373 -6.990766 -15.295218 0.000000 0.000000
4500 38.857941 11.109185 49.473282 -6.152072 -15.572453 0.000000 0.000000
5000 31.645977 8.500450 43.909954 -6.601387 -14.163039 0.000000 0.000000
