18.700000 0.190186 0.958687
18.800000 0.190310 0.958431
18.900000 0.190436 0.958174
19.000000 0.190559 0.957917
19.100000 0.190686 0.957659
19.200000 0.190811 0.957401
19.300000 0.190936 0.957143
19.400000 0.191062 0.956884
19.500000 0.191191 0.956625
19.600000 0.191316 0.956366
19.700000 0.191444 0.956106
19.800000 0.191571 0.955845
19.900000 0.191699 0.955585
20.000000 0.191829 0.955324
20.100000 0.191957 0.955063
20.200000 0.192088 0.954801
20.300000 0.192218 0.954539
20.400000 0.192348 0.954276
20.500000 0.192479 0.954014
20.600000 0.192611 0.953750
20.700000 0.192742 0.953487
20.800000 0.192872 0.953223
20.900000 0.193004 0.952959
21.000000 0.193139 0.952694
21.100000 0.193271 0.952429
21.200000 0.193405 0.952164
21.300000 0.193542 0.951898
21.400000 0.193676 0.951632
21.500000 0.193810 0.951365
21.600000 0.193946 0.951098
21.700000 0.194084 0.950831
21.800000 0.194217 0.950563
21.900000 0.194354 0.950295
22.000000 0.194495 0.950027
22.100000 0.194632 0.949758
22.200000 0.194772 0.949489
22.300000 0.194908 0.949219
22.400000 0.195051 0.948949
22.500000 0.195190 0.948679
22.600000 0.195331 0.948408
22.700000 0.195472 0.948137
22.800000 0.195614 0.947865
22.900000 0.195757 0.947594
23.000000 0.195900 0.947321
23.100000 0.196041 0.947049
23.200000 0.196185 0.946776
23.300000 0.196329 0.946502
23.400000 0.196477 0.946228
23.500000 0.196620 0.945954
23.600000 0.196769 0.945679
23.700000 0.196914 0.945404
23.800000 0.197061 0.945129
23.900000 0.197208 0.944853
24.000000 0.197358 0.944577
24.100000 0.197508 0.944300
24.200000 0.197656 0.944023
24.300000 0.197809 0.943745
24.400000 0.197960 0.943467
24.500000 0.198111 0.943189
24.600000 0.198262 0.942910
24.700000 0.198417 0.942631
24.800000 0.198569 0.942351
24.900000 0.198725 0.942071
25.000000 0.198880 0.941791
25.100000 0.199035 0.941510
25.200000 0.199192 0.941228
25.300000 0.199349 0.940947
25.400000 0.199507 0.940665
25.500000 0.199665 0.940382
25.600000 0.199824 0.940099
25.700000 0.199985 0.939816
25.800000 0.200148 0.939532
25.900000 0.200308 0.939247
26.000000 0.200470 0.938963
26.100000 0.200633 0.938677
26.200000 0.200799 0.938392
26.300000 0.200963 0.938106
26.400000 0.201129 0.937819
26.500000 0.201295 0.937532
26.600000 0.201463 0.937244
26.700000 0.201630 0.936957
26.800000 0.201800 0.936668
26.900000 0.201969 0.936379
27.000000 0.202140 0.936090
27.100000 0.202313 0.935801
